gene_symbol,log2FoldChange
ARHGAP30,0.03881553145692074
ARHGAP4,0.07676918378737074
ARHGAP5,-0.019004123557459174
ARHGAP6,0.043667520442173036
ARHGAP8,0.04176813250023326
ARHGAP9,0.07782197092792487
ARHGDIA,0.302394397683603
ARHGDIB,-0.012064672423461431
ARHGDIG,-0.0008370720279700095
ARHGEF1,0.08196277567674848
ARHGEF10,-0.1159255491090514
ARHGEF10L,-0.04313536239755589
ARHGEF11,0.05666521615383768
ARHGEF12,0.015519186818603536
ARHGEF15,-0.009601756719188614
ARHGEF16,-0.037596802304561194
ARHGEF17,-0.007289960167069509
ARHGEF18,-0.022699152436491232
ARHGEF19,0.024973078729823683
ARHGEF2,0.03621674057766988
ARHGEF3,0.4213741975434395
ARHGEF5,0.052379293183265396
ARHGEF5L,0.046131175200528673
ARHGEF6,-0.1809921211771739
ARHGEF7,0.051636859563738646
ARHGEF9,-0.04452868282167621
ARID1A,0.06656847279509748
ARID1B,-0.002093312377646761
ARID2,-0.06794999586444916
ARID3A,-0.08906960336923042
ARID3B,-0.06484403951285245
ARID3C,0.0041562713581235755
ARID4A,0.01439397992380087
ARID4B,0.09427005263230015
ARID5A,0.189217124461738
ARID5B,0.13340673501927824
ARIH1,0.24871556312544563
ARIH2,-0.1158427398027797
ARL1,-0.18639321216331517
ARL11,-0.02113774290355863
ARL13A,-0.0008207028847762032
ARL13B,0.04882070040200048
ARL14,0.016605164325691923
ARL15,0.017799859710352806
ARL16,-0.17244637871545354
ARL17B,-0.012745740618686163
ARL17P1,0.00831092439174519
ARL2,-0.22251366500030656
ARL2BP,-0.10788193640663124
ARL3,-0.15853928716359977
ARL4A,0.4552790871221166
ARL4C,0.04586798049211449
ARL4D,0.2404288703373858
ARL5A,-0.2815916376980443
ARL5B,0.39066238590842506
ARL5C,-0.011501040320312406
ARL6,0.031093956388630772
ARL6IP1,-0.185906210366646
ARL6IP4,-0.28260757693644223
ARL6IP5,0.02531749070877609
ARL6IP6,-0.13996097573668997
ARL8A,0.060588586888595586
ARL8B,0.008474072806635036
ARMC1,-0.04196024042795621
ARMC10,-0.08490250452166492
ARMC2,-0.02436712970134014
ARMC5,0.041685240147299574
ARMC6,0.004914332547983236
ARMC7,0.28257559751020533
ARMC8,0.13185862623745415
ARMC9,0.008740729541854897
ARMCX1,-0.06257682904923634
ARMCX2,-0.04943168922474861
ARMCX3,0.09824808370718863
ARMCX4,-0.005043928118402263
ARMCX5,0.019688479665575187
ARMCX6,0.07747948354150669
ARMET,0.9173759091164939
ARMS2,-0.00586829303928571
ARNT,-0.28354823954879116
ARNT2,-0.15866433468659036
ARNTL,0.30221375652926596
ARNTL2,0.0024968376192724406
ARP11,0.21570521655051156
ARPC1A,-0.06174356831521344
ARPC1B,0.38688393604726024
ARPC2,0.15951280849560767
ARPC3,0.18416818323983541
ARPC4,0.11437225137752804
ARPC5,0.17305859973687454
ARPC5L,0.2601726197594978
ARPM1,0.3382542258516468
ARPM2,-0.012719639116760106
ARPP-21,-0.06503236806319102
ARPP19,-0.11835100720289393
ARR3,0.03193826853887849
ARRB1,-0.046767350085570314
ARRB2,0.05267918522567072
ARRDC1,-0.016382119865764544
ARRDC2,-0.05964265870514218
ARRDC3,0.23447187126817948
ARRDC4,0.09290418473685769
ARRDC5,-6.635689914435972e-05
ARS2,0.265723224469232
ARSA,0.06811021171697895
ARSB,-0.47429219623226615
ARSD,-0.2570927950308892
ARSE,-0.4259309079413658
ARSF,-0.8155362227399614
ARSG,-0.030389743612413866
ARSH,-0.005789683345937213
ARSJ,0.0048030692916718465
ARSK,-0.05326370455875917
ART1,-0.00047461982951091386
ART3,-0.01824786677132728
ART4,-0.029513174939086007
ARTN,0.021180300437729116
ARV1,-0.17765612044187584
ARVCF,0.020419698938636266
ARVP6125,0.011457511210360316
ARX,0.018564405826572816
AS3MT,-0.33634072399276516
ASAH1,-0.08477008500003702
ASAH2,0.010166075569141952
ASAH2B,-0.006093662115936205
ASAH2C,0.007312003921441601
ASAM,-0.05238379755103306
ASAP1,0.12322157318748683
ASAP1IT1,0.0295473762926326
ASAP2,-0.20561101134502557
ASAP3,0.22663713101727545
ASB1,-0.17783561424753813
ASB10,-0.03481954662286313
ASB11,-0.02137519271018462
ASB13,-0.5355456952015851
ASB15,-0.13376728688516248
ASB16,0.002076613781129666
ASB17,-0.014796826932371943
ASB18,0.008206884227030642
ASB3,-0.05413136456145651
ASB4,-0.01986467463031172
ASB5,-0.07196511753245538
ASB6,-0.003174206222007925
ASB7,0.11886881606265387
ASB8,-0.09203736786581196
ASB9,-0.591325894141379
ASCC1,-0.023091563901473933
ASCC2,0.0378635036620274
ASCC3,0.08056399134988812
ASCL2,-0.03857016918002376
ASCL3,0.01118221405776243
ASCL5,-0.003115143897596262
ASF1A,-0.27482772495227614
ASF1B,0.036414086958165726
ASFMR1,0.01660091993944235
ASGR1,-0.0190186814270783
ASGR2,-0.10660063744457826
ASH1L,0.032226501960987086
ASH2L,-0.15243201706600296
ASIP,0.16492083582505312
ASL,0.04438202093704824
ASMTL,-0.23716164734462009
ASNA1,-0.07520575722963052
ASNS,0.4989464379104751
ASNSD1,-0.08848046752820515
ASPA,-0.6893540492921417
ASPG,0.08068337882725185
ASPH,-0.0425643537761804
ASPHD1,0.059529053790069675
ASPHD2,-0.03667716831941359
ASPM,0.01852578189881804
ASPRV1,-0.06411374461373764
ASPSCR1,-0.12363723497606038
ASRGL1,-0.06989806818808919
ASS1,-0.7018569283738305
ASTE1,0.09151984463226182
ASTN1,0.004944718959129624
ASTN2,0.04786417075377347
ASXL1,-0.014196704482630551
ASXL2,-0.059066321331108895
ASXL3,-0.010994812177523627
ASZ1,-0.01912148714377704
ATAD1,0.05547138579450284
ATAD2,-0.048145269562601456
ATAD2B,0.06568068841783159
ATAD3A,0.07282160178305208
ATAD3B,0.01771458289850525
ATAD3C,-0.002138496371226317
ATAD5,0.02175662736294104
ATE1,0.045833443580071354
ATF1,0.0542871444260955
ATF2,0.0844912121696817
ATF3,0.4051224635634014
ATF4,0.4845298538034122
ATF5,0.16937473475653775
ATF6,0.13730219974606683
ATF6B,-0.07679257210040458
ATF7,0.031205254679741223
ATF7IP,0.0013709649449449302
ATF7IP2,0.006719652852930302
ATG10,0.12673704230640404
ATG12,0.30297522522036324
ATG16L1,0.12487609067086503
ATG16L2,-0.004817139652278257
ATG2A,-0.03356608658284177
ATG2B,0.08858551603822917
ATG3,0.07703445907896445
ATG4A,0.06612277037313952
ATG4B,0.1570391605277459
ATG4C,-0.10707332914374934
ATG4D,0.023668236136743737
ATG5,-0.12851340753761153
ATG7,-0.024940936397364055
ATG9A,-0.06751041564829041
ATHL1,0.15138129957073687
ATIC,0.06946717991499263
ATL1,-0.14981496377607506
ATL2,-0.09534594284548081
ATL3,0.4553641319320514
ATM,-0.13144444229853924
ATMIN,-0.18454198131922173
ATN1,0.007100945068911457
ATOH7,-0.010751923283813802
ATOH8,-0.14819780878471978
ATOX1,-0.21767351513457278
ATP10A,0.009691985237588518
ATP10B,-0.07757990748549393
ATP10D,-0.006068368775328459
ATP11A,0.03485353270734581
ATP11B,-0.08141483669322191
ATP11C,-0.10727273871501808
ATP12A,-0.21386403197905945
ATP13A1,0.08176258768570577
ATP13A2,-0.020832436608620775
ATP13A3,0.0507464726944038
ATP13A4,-0.007652633779279938
ATP1A1,0.34674555730202705
ATP1A2,-0.0563415316482585
ATP1A3,-0.00536081808609179
ATP1B1,-0.3245580697517365
ATP1B2,-0.13131939430083772
ATP1B3,-0.05200537173869613
ATP2A1,0.0264209821142547
ATP2A2,0.32564284126108767
ATP2A3,-0.04542634042332594
ATP2B1,-0.04807955034631828
ATP2B2,-0.02436329002356885
ATP2B3,0.03389729191610158
ATP2B4,0.0825913613975846
ATP2C1,-0.09697678037859436
ATP2C2,-0.03662486007256671
ATP4A,0.021187175040470407
ATP4B,-0.028959316635751797
ATP5A1,-0.16334343194555068
ATP5B,-0.05433082842634107
ATP5C1,-0.011802608797559344
ATP5D,-0.1343098187494709
ATP5E,-0.08900324705889595
ATP5EP2,-0.026511234782624626
ATP5F1,-0.0638568243688944
ATP5G1,0.2778347142810915
ATP5G2,-0.2855400589194961
ATP5G3,-0.03271798228327771
ATP5H,0.08203031642179681
ATP5I,0.011677779194699589
ATP5J,-0.13394167124974743
ATP5J2,0.0172842603896477
ATP5L,-0.0794655043218242
ATP5O,-0.028953614323242505
ATP5S,-0.06957798379909796
ATP5SL,-0.027304295530576894
ATP6AP1,0.10259683532421882
ATP6AP1L,-0.023708258330340293
ATP6AP2,-0.22598459407652527
ATP6V0A1,0.02155216818374761
ATP6V0A2,-0.01654840780606559
ATP6V0A4,-0.025578502080040977
ATP6V0B,0.013339117136190737
ATP6V0C,0.08864069231839444
ATP6V0D1,-0.07112016533725374
ATP6V0D2,-0.11221457772879706
ATP6V0E1,-0.09689034658677187
ATP6V0E2,-0.5602724971113862
ATP6V1A,0.02708827942729819
ATP6V1B1,-0.4435807123649518
ATP6V1B2,-0.36465089376079973
ATP6V1C1,0.07653308577918772
ATP6V1C2,0.01742003692943328
ATP6V1D,0.08044663296892018
ATP6V1E1,0.12733564263374397
ATP6V1E2,-0.15867155430828106
ATP6V1F,0.13272695155750114
ATP6V1G1,0.06386741283571773
ATP6V1G2,-0.11091636817752448
ATP6V1G3,-0.1788869655417109
ATP6V1H,-0.15659540430688423
ATP7A,-0.049482990382698766
ATP7B,-0.08206487259561523
ATP8A1,0.03129600614043326
ATP8B1,0.027763456900206762
ATP8B2,-0.022629820641609122
ATP8B4,-0.1406632477213785
ATP9A,-0.13625206016736335
ATP9B,-0.04723952362738704
ATPAF1,-0.3271917168613463
ATPAF2,0.008345481200033866
ATPBD1B,0.031944052501955866
ATPBD3,0.028266741374050497
ATPBD4,-0.04239907211271721
ATPGD1,-0.010756854823969597
ATPIF1,-0.42092897135342966
ATR,0.015960467499095188
ATRIP,-0.05842248688988061
ATRN,-0.2401448024986257
ATRNL1,-0.014284291994034248
ATRX,-0.015005158634878057
ATXN1,-0.2369306231126247
ATXN10,-0.09938098487487768
ATXN1L,0.052421888366741776
ATXN2,0.09259993519963672
ATXN2L,0.031029021623478314
ATXN3,0.1097241269017184
ATXN3L,0.008245100420899654
ATXN7L1,-0.059898012034263814
ATXN7L2,0.11475420438078388
ATXN7L3,0.12379536416400239
AUH,-0.3054310069445183
AUP1,0.07712572760736336
AURKA,0.058954450958641935
AURKAIP1,-0.05533651339787937
AURKAPS1,0.033531841866407675
AURKC,-0.003632307073945462
AUTS2,-0.39150124128275365
AVEN,-0.016158043067482808
AVIL,-0.021208559713409514
AVL9,0.10525271921892898
AVP,-0.45755426382887254
AVPI1,0.007503487740656567
AVPR2,-0.010726953801796668
AXIN1,0.04808027785895863
AXIN2,-0.017419013842373765
AXL,0.03906550726617919
AXUD1,1.6558696249285347
AYP1p1,-0.04408881978660695
AZGP1,-0.5262486058841116
AZI1,0.04075448894974176
AZI2,-0.08480071417435919
AZIN1,0.1445183971739059
AZU1,-0.029072813186097335
B2M,0.2244755258485327
B3GALNT1,-0.3220122418034794
B3GALNT2,0.03228649999041089
B3GALT2,-0.022839556335595645
B3GALT3,-0.030822916884280183
B3GALT4,-0.03569225556075484
B3GALT6,-0.12988283349164487
B3GALTL,-0.04705012005039855
B3GAT1,0.016325580712223342
B3GAT3,0.048466648580337335
B3GNT1,-0.5067758741432797
B3GNT2,-0.012503404544272456
B3GNT3,0.014064183054472323
B3GNT4,0.07520859976781491
B3GNT5,0.1229620815874819
B3GNT6,-0.5007394635547522
B3GNT7,-0.011048478462969413
B3GNT8,0.04244606411292029
B3GNT9,-0.030535059652653018
B3GNTL1,-0.06225061945314092
B3Gn-T6,0.0417437029021368
B4GALNT3,0.0002755485440912864
B4GALNT4,-0.015321246857339155
B4GALT1,-0.02189719702130244
B4GALT2,-0.044818110198951544
B4GALT3,0.10173606369330557
B4GALT4,-0.07417007274557363
B4GALT5,0.6735889800917843
B4GALT6,-0.06089180500882563
B4GALT7,0.011197418734202103
B9D1,-0.08140794123696882
B9D2,0.1129835206301184
BAALC,-0.035892712593367015
BACE1,-0.13417647464891136
BACE2,0.10777581807789183
BACH1,0.0453788638717203
BACH2,-0.027760847506009156
BAD,-0.20055836445232433
BAG1,-0.03613369595434701
BAG2,0.018146343951083388
BAG3,1.2897062130695485
BAG4,0.0590787917508786
BAG5,0.23815724065382504
BAGE,0.038357522608173156
BAGE2,0.06648771896558525
BAGE3,0.024839370159380536
BAGE4,-0.022185361944889515
BAGE5,0.03067575338192885
BAHCC1,0.009321428317966785
BAHD1,-0.027852643533499588
BAI1,-0.041422102644735226
BAI3,-0.06759682639031528
BAIAP2,-0.35981472369971534
BAIAP2L1,0.1278785263345954
BAIAP2L2,0.38508346859835285
BAIAP3,0.007108463557289113
BAK1,0.0779060935017748
BAMBI,0.3774217061646308
BANF1,0.10419900070830046
BANF2,-0.011877682377511967
BANK1,-0.011651468310030388
BANP,0.05513047595461629
BAP1,-0.06952290629159119
BAPX1,0.040960208170956136
BARD1,0.025208309232660042
BARHL2,0.001405106234876996
BARX2,0.011137135439541979
BASE,0.002660539829197006
BASP1,0.05275193729581851
BAT1,0.21777628951678452
BAT2,-0.016143179587809087
BAT2D1,0.0761703257981523
BAT2L,0.023271403562914905
BAT3,-0.10459695715627682
BAT4,-0.10257021799065669
BAT5,-0.10231710488061374
BATF2,0.05658429613705973
BATF3,0.12392301691698115
BAX,0.28551628944863605
BAZ1A,0.22686232054125366
BAZ1B,-0.05445478748369137
BAZ2A,-0.0004378158218178996
BAZ2B,0.0938959142928315
BBC3,0.08704591284237306
BBOX1,-0.22199437641807407
BBS1,-0.2633236667918446
BBS10,-0.2147975319244777
BBS12,-0.24098866266596808
BBS2,-0.3465184945435631
BBS4,0.03179702934936213
BBS5,0.039710076704695396
BBS7,-0.08412182487786257
BBS9,0.06362736299710026
BBX,0.01853908774573121
BCAM,-0.2538186793127233
BCAN,-0.01883629995810221
BCAP29,0.15376585920280572
BCAP31,0.0021124044759268656
BCAR1,0.26064658170864163
BCAR3,-0.09489564202954703
BCAR4,-0.01435910426647169
BCAS1,-0.0684865429239041
BCAS2,0.04052981391814203
BCAS3,-0.0887119047558036
BCAS4,0.04385021194208871
BCAT1,0.0010368985165598588
BCAT2,0.09115711488394318
BCCIP,-0.2400316897227448
BCDIN3D,-0.17530780997332673
BCHE,-0.14374023642350053
BCKDHA,-0.2541334540488016
BCKDHB,-0.3446483455088831
BCKDK,0.09910839995658804
BCL10,0.16846969865349415
BCL11A,-0.029728963001197428
BCL11B,-0.06850473511064248
BCL2,-0.2894264170939964
BCL2A1,0.03716437927645799
BCL2L1,0.1835809802225512
BCL2L10,-0.08616409394178426
BCL2L11,0.03940487511979551
BCL2L12,-0.03265904516992357
BCL2L13,0.0007496419175829772
BCL2L14,0.028141226400587804
BCL2L15,0.029085039108073474
BCL2L2,-0.0891179942609579
BCL3,1.3048016554282666
BCL6,1.379268851608911
BCL6B,-0.09232729088642166
BCL7A,-0.027662633400546532
BCL7B,0.06888210307988807
BCL7C,-0.18599652645955533
BCL8,-0.00506014340538119
BCL9,0.11838273078505246
BCL9L,0.01810136590222111
BCLAF1,0.2780437867171415
BCMO1,-0.03806387343574258
BCOR,0.08727775349849054
BCORL1,-0.03188863560569999
BCORL2,-0.023935849679535437
BCR,0.14769140863094332
BCS1L,0.009215156924818224
BCYRN1,0.38892553960977416
BDH1,-0.10152121189066587
BDH2,-0.2945188079447796
BDKRB1,0.004685790669606504
BDKRB2,0.007533411354943453
BDNF,-0.016732152763815122
BDNFOS,-0.007582608045516359
BDP1,0.04605314724985021
BEAN,0.010987195439561503
BECN1,0.057907736861936954
BECN1L1,0.006711658792708519
BEGAIN,0.14648246149746846
BEND2,0.03479421606760802
BEND3,0.01802368405121424
BEND4,0.016013207175731736
BEND5,-0.23694290812464125
BEND6,-0.03229214086073995
BEND7,-0.12604932971603056
BEST1,0.02231785245978468
BEST4,-0.020722376407269927
BET1,-0.08933298403794687
BET1L,-0.10106400171516405
BET3L,-0.015398167410142882
BEX1,-0.3283448101591411
BEX2,-0.2649063709678412
BEX4,-0.273264182804116
BEX5,0.037585565210929595
BEXL1,-0.273821128331889
BEYLA,-0.008683210162453214
BFAR,-0.0036673527667945294
BFSP1,-0.013969981943377618
BFSP2,0.022952488506368773
BGLAP,-0.044826412841302954
BGN,-0.07526804068897519
BHLHB2,1.380971447087619
BHLHB3,0.0020260141962396006
BHLHB9,-0.08465923678396958
BHLHE22,0.00028240578986071796
BHMT,-0.9990774766610375
BHMT2,-0.5890596046289058
BICC1,0.013959729213801175
BICD1,-0.03181959865826656
BICD2,0.07410499985237706
BID,-0.042085182085393136
BIK,-0.028277338456311085
BIN1,0.06288274498875701
BIN3,0.0702290426979415
BIRC1,0.02693928808818491
BIRC2,0.1200367817956689
BIRC3,1.2305147965133303
BIRC5,0.010224521728899205
BIRC6,-0.14479864240671247
BIRC7,-0.023533089085320036
BIVM,-0.27985184719337575
BLCAP,-0.17296896361688496
BLID,-0.04889908493296158
BLMH,0.03791978363089488
BLNK,-0.015527650395773307
BLOC1S1,-0.305301996186536
BLOC1S2,0.05076890417458024
BLVRA,0.018228145865844425
BLVRB,0.054311054299842176
BLZF1,0.51500116025775
BMF,0.025237505659243098
BMI1,-0.055296908779373766
BMP1,0.3317232824516454
BMP10,0.012269849991858095
BMP2,0.3275111637296426
BMP2K,0.08188991831520287
BMP2KL,-0.0008584409508225477
BMP4,0.024632847537526814
BMP5,-0.03536823991726035
BMP6,-0.23996168158102016
BMP7,-0.09662433185551311
BMP8B,0.05320800660236813
BMPR1A,-0.11216846211981935
BMPR1B,0.02327436595785226
BMPR2,-0.07353521196929869
BMS1,0.16622941688912896
BMS1P5,0.6213010507351839
BMX,0.04098726601932157
BNC1,-0.03224500986112844
BNC2,-0.024869523841205776
BNIP1,0.12643353036205962
BNIP2,0.18463704610483056
BNIP3,-0.13368747124125413
BNIP3L,-0.37941880339178624
BNIPL,-0.024538096249420605
BOAT,0.06232839079979424
BOC,-0.02018467805019597
BOK,-0.12131785597450317
BOLA1,-0.09515906566607502
BOLA2,0.220381736967302
BOLA2B,0.03140623713200519
BOLA3,0.2254670880615155
BOLL,-0.03776579071400654
BOP1,0.12048222585368862
BP75,-0.062447864549011634
BPESC1,-0.0007190472147202698
BPGM,0.22685710902123457
BPHL,-1.0175580142507545
BPI,-0.5327644811497825
BPIL1,0.016497436951779854
BPIL3,0.007099064037805469
BPNT1,0.16723851611354235
BPTF,0.025912155297663553
BPY2,-0.014374370111022827
BPY2B,-0.014386648781409939
BRAF,0.04805003845540501
BRCA1,0.01496212115606621
BRCC3,-0.05994407896117515
BRD1,0.004678030820039147
BRD2,0.7138303245945217
BRD3,-0.030935333918060692
BRD4,0.014021445286829248
BRD7,-0.025337263027225276
BRD7P2,-0.07460226979696216
BRD7P3,0.008896475052436514
BRD8,0.05876205324703676
BRD9,0.07992361557248628
BRDG1,0.04862364497187688
BRE,0.14813341141128156
BREA2,-0.014325370450778863
BRF1,0.03240029993015714
BRF2,-0.0418630375191853
BRI3,-0.30535196530665054
BRI3BP,-0.14934619176957753
BRI3P1,-0.22839050084022006
BRIP1,-0.02492701486085025
BRIX1,0.10891691623956046
BRMS1,0.07632566273061236
BRMS1L,-0.07400817170869622
BRP44,-0.12964990392774212
BRP44L,-0.39328736437836653
BRPF1,0.11296397144407955
BRPF3,-0.2079509366874106
BRSK1,-0.22111897177587725
BRSK2,-0.013294951022603918
BRUNOL4,-0.036732866556834054
BRUNOL5,-0.03737004558622825
BRUNOL6,-0.035649556480739975
BRWD1,-0.4106766858632742
BRWD2,-0.10436893866725061
BRWD3,0.07030015207970486
BSCL2,-0.28364917417053803
BSDC1,-0.024599831472341904
BSG,-0.08710620908264666
BSND,0.0759265707340413
BSPH1,0.008893860271686371
BSPRY,-0.05102199877865221
BST1,-0.13473443697057608
BST2,0.0016156779918237163
BSX,-0.008594862135650416
BTAF1,0.06317354463259406
BTBD1,0.1612643229429791
BTBD10,0.10540974187642504
BTBD11,-0.10767388822862323
BTBD12,0.11184335351622376
BTBD15,-0.24288398376628173
BTBD16,0.10360531706266585
BTBD17,-0.013422385773802503
BTBD2,-0.2613859644468306
BTBD3,0.02861934061912308
BTBD6,-0.3059613263849652
BTBD7,0.1285755449423549
BTBD8,-0.05428015925654961
BTBD9,-0.0018222174119317813
BTC,-0.051366788049704404
BTD,-0.31222548395714966
BTF3,-0.1647330812258474
BTF3L1,0.0321842834751509
BTF3L4,-0.13449234471412197
BTG1,0.23916004010610337
BTG2,1.9077529217300935
BTG3,0.16925464035245774
BTG4,-0.020364696943494742
BTK,0.01890688788820416
BTLA,0.02233428206869803
BTN1A1,-0.011507249833750066
BTN2A1,0.20148998783079897
BTN2A2,0.03303735239213257
BTN2A3,0.016955205409708185
BTN3A1,-0.02619298216431165
BTN3A2,-0.028564969001469542
BTN3A3,0.002006302995765985
BTNL3,-0.017594858450141082
BTNL8,0.0025137158168373475
BTNL9,-0.024726707707955597
BTRC,-0.03874013529670339
BUB1B,0.011397073459649576
BUB3,-0.21210635425260893
BUD13,0.035963059360287986
BUD31,0.19635504822578476
BVES,-0.06593549915596153
BYSL,0.07892390540673233
BZRAP1,-0.09211024337783602
BZRPL1,-0.020883940071279028
BZW1,0.14170402634082713
BZW2,0.2869621320818938
C10orf10,1.7809204865623691
C10orf104,-0.20892371146377098
C10orf105,0.03524305312095599
C10orf107,-0.026255357652888556
C10orf108,0.10961978907593828
C10orf11,-0.20642492497375198
C10orf110,0.011113867933024935
C10orf112,-0.0036130969012866387
C10orf114,-0.31548786596838685
C10orf115,-0.05858142079475481
C10orf116,-0.38844207012711784
C10orf118,0.0558501353454437
C10orf119,-0.0309086906581868
C10orf12,0.042563907114351984
C10orf120,0.05135379357902092
C10orf122,0.005023962458069242
C10orf125,-0.31761774731932935
C10orf128,-0.04128228342019202
C10orf129,-0.05853292372086916
C10orf136,0.0081320610876352
C10orf137,-0.05471576746461171
C10orf140,-0.39264627808662045
C10orf141,-0.046921481008492805
C10orf18,0.00962725034236378
C10orf2,0.010695268744719932
C10orf21,-0.04474133528563318
C10orf25,-0.025415527021996454
C10orf26,0.009058089008371795
C10orf27,0.05417879252069113
C10orf28,0.07759306573920632
C10orf30,0.016235392099134494
C10orf31,-0.01493890421355637
C10orf32,-0.2737403513091792
C10orf33,-0.391061646922239
C10orf35,0.13988181729098859
C10orf37,-0.001983485704067256
C10orf39,0.015484357222953271
C10orf4,-0.09211382683996305
C10orf41,-0.012499393998303354
C10orf46,0.02076367842267146
C10orf47,0.0889060750957098
C10orf50,0.032058185085033664
C10orf51,0.029491861431196753
C10orf53,-0.025606589887117615
C10orf54,0.0013652425636303533
C10orf55,-0.01885541822981729
C10orf57,-0.2634272013503782
C10orf58,-0.421772705830632
C10orf59,-0.6434753080601583
C10orf6,-0.1610132684295964
C10orf61,0.034683158732865316
C10orf64,-0.002965066085626411
C10orf65,-0.7515740308981105
C10orf67,-0.31332100436961774
C10orf68,-0.024658700495756136
C10orf72,-0.1297061433075113
C10orf73,0.010164408922218371
C10orf75,-0.036665575929685446
C10orf76,-0.014369964034018246
C10orf78,0.0071744519643131
C10orf79,-0.033051287440650334
C10orf81,0.06331301575127757
C10orf82,-0.019095546225206483
C10orf84,-0.02891487171857321
C10orf85,-0.059476514754986276
C10orf88,0.008473476790170409
C10orf91,0.0005596679119861392
C10orf92,-0.025390741739483857
C10orf93,0.03003518269519212
C10orf96,-0.03102157914685577
C10orf99,0.04136935772778383
C11orf1,-0.6601022006458024
C11orf10,-0.013707065969017052
C11orf17,-0.06794715791352868
C11orf2,-0.26613412831462036
C11orf20,0.016701383710286066
C11orf24,-0.03379313223156366
C11orf30,-0.004731081448846375
